commodity_id,src,peer,theory_rate_kps,theory_t_saturate_seconds
dkms-773->dkms-821,dkms-773,dkms-821,506.526296,129.383214
dkms-776->dkms-764,dkms-776,dkms-764,22.375443,2928.925220
dkms-776->dkms-767,dkms-776,dkms-767,25.690324,2550.999386
dkms-776->dkms-770,dkms-776,dkms-770,22.375443,2928.925220
dkms-776->dkms-773,dkms-776,dkms-773,25.690324,2550.999386
dkms-776->dkms-779,dkms-776,dkms-779,71.028412,922.673031
dkms-776->dkms-782,dkms-776,dkms-782,104.107965,629.500346
dkms-776->dkms-785,dkms-776,dkms-785,92.333042,709.778414
dkms-776->dkms-788,dkms-776,dkms-788,34.288295,1911.322802
dkms-776->dkms-791,dkms-776,dkms-791,22.375443,2928.925220
dkms-776->dkms-794,dkms-776,dkms-794,22.375443,2928.925220
dkms-776->dkms-797,dkms-776,dkms-797,25.690324,2550.999386
dkms-776->dkms-800,dkms-776,dkms-800,34.288295,1911.322802
dkms-776->dkms-803,dkms-776,dkms-803,38.708136,1693.080770
dkms-776->dkms-806,dkms-776,dkms-806,58.749350,1115.518716
dkms-776->dkms-809,dkms-776,dkms-809,22.375443,2928.925220
dkms-776->dkms-812,dkms-776,dkms-812,38.708136,1693.080770
dkms-776->dkms-815,dkms-776,dkms-815,38.708136,1693.080770
dkms-776->dkms-818,dkms-776,dkms-818,25.690324,2550.999386
dkms-776->dkms-821,dkms-776,dkms-821,58.749350,1115.518716
dkms-779->dkms-764,dkms-779,dkms-764,51.410245,1274.765381
dkms-779->dkms-767,dkms-779,dkms-767,28.280074,2317.391383
dkms-779->dkms-770,dkms-779,dkms-770,65.165437,1005.686490
dkms-779->dkms-773,dkms-779,dkms-773,65.165437,1005.686490
dkms-779->dkms-776,dkms-779,dkms-776,71.028412,922.673031
dkms-779->dkms-782,dkms-779,dkms-782,71.028412,922.673031
dkms-779->dkms-785,dkms-779,dkms-785,71.028412,922.673031
dkms-779->dkms-788,dkms-779,dkms-788,34.288295,1911.322802
dkms-779->dkms-791,dkms-779,dkms-791,129.471248,506.181883
dkms-779->dkms-794,dkms-779,dkms-794,379.700409,172.599235
dkms-779->dkms-797,dkms-779,dkms-797,28.280074,2317.391383
dkms-779->dkms-800,dkms-779,dkms-800,71.028412,922.673031
dkms-779->dkms-803,dkms-779,dkms-803,51.410245,1274.765381
dkms-779->dkms-806,dkms-779,dkms-806,51.410245,1274.765381
dkms-779->dkms-809,dkms-779,dkms-809,63.556702,1031.142233
dkms-779->dkms-812,dkms-779,dkms-812,38.708136,1693.080770
dkms-779->dkms-815,dkms-779,dkms-815,71.028412,922.673031
dkms-779->dkms-818,dkms-779,dkms-818,28.280074,2317.391383
dkms-779->dkms-821,dkms-779,dkms-821,65.165437,1005.686490
dkms-782->dkms-764,dkms-782,dkms-764,22.375443,2928.925220
dkms-782->dkms-767,dkms-782,dkms-767,25.690324,2550.999386
dkms-782->dkms-770,dkms-782,dkms-770,22.375443,2928.925220
dkms-782->dkms-773,dkms-782,dkms-773,25.690324,2550.999386
dkms-782->dkms-776,dkms-782,dkms-776,104.107965,629.500346
dkms-782->dkms-779,dkms-782,dkms-779,71.028412,922.673031
dkms-782->dkms-785,dkms-782,dkms-785,92.333042,709.778414
dkms-782->dkms-788,dkms-782,dkms-788,34.288295,1911.322802
dkms-782->dkms-791,dkms-782,dkms-791,22.375443,2928.925220
dkms-782->dkms-794,dkms-782,dkms-794,22.375443,2928.925220
dkms-782->dkms-797,dkms-782,dkms-797,25.690324,2550.999386
dkms-782->dkms-800,dkms-782,dkms-800,34.288295,1911.322802
dkms-782->dkms-803,dkms-782,dkms-803,38.708136,1693.080770
dkms-782->dkms-806,dkms-782,dkms-806,58.749350,1115.518716
dkms-782->dkms-809,dkms-782,dkms-809,22.375443,2928.925220
dkms-782->dkms-812,dkms-782,dkms-812,38.708136,1693.080770
dkms-782->dkms-815,dkms-782,dkms-815,38.708136,1693.080770
dkms-782->dkms-818,dkms-782,dkms-818,25.690324,2550.999386
dkms-782->dkms-821,dkms-782,dkms-821,58.749350,1115.518716
dkms-785->dkms-764,dkms-785,dkms-764,22.375443,2928.925220
dkms-785->dkms-767,dkms-785,dkms-767,25.690324,2550.999386
dkms-785->dkms-770,dkms-785,dkms-770,22.375443,2928.925220
dkms-785->dkms-773,dkms-785,dkms-773,65.165437,1005.686490
dkms-785->dkms-776,dkms-785,dkms-776,92.333042,709.778414
dkms-785->dkms-779,dkms-785,dkms-779,71.028412,922.673031
dkms-785->dkms-782,dkms-785,dkms-782,92.333042,709.778414
dkms-785->dkms-788,dkms-785,dkms-788,34.288295,1911.322802
dkms-785->dkms-791,dkms-785,dkms-791,22.375443,2928.925220
dkms-785->dkms-794,dkms-785,dkms-794,71.028412,922.673031
dkms-785->dkms-797,dkms-785,dkms-797,25.690324,2550.999386
dkms-785->dkms-800,dkms-785,dkms-800,137.766827,475.702325
dkms-785->dkms-803,dkms-785,dkms-803,38.708136,1693.080770
dkms-785->dkms-806,dkms-785,dkms-806,58.749350,1115.518716
dkms-785->dkms-809,dkms-785,dkms-809,22.375443,2928.925220
dkms-785->dkms-812,dkms-785,dkms-812,38.708136,1693.080770
dkms-785->dkms-815,dkms-785,dkms-815,310.213810,211.260743
dkms-785->dkms-818,dkms-785,dkms-818,25.690324,2550.999386
dkms-785->dkms-821,dkms-785,dkms-821,58.749350,1115.518716
dkms-788->dkms-764,dkms-788,dkms-764,22.375443,2928.925220
dkms-788->dkms-767,dkms-788,dkms-767,25.690324,2550.999386
dkms-788->dkms-770,dkms-788,dkms-770,22.375443,2928.925220
dkms-788->dkms-773,dkms-788,dkms-773,25.690324,2550.999386
dkms-788->dkms-776,dkms-788,dkms-776,34.288295,1911.322802
dkms-788->dkms-779,dkms-788,dkms-779,34.288295,1911.322802
dkms-788->dkms-782,dkms-788,dkms-782,34.288295,1911.322802
dkms-788->dkms-785,dkms-788,dkms-785,34.288295,1911.322802
dkms-788->dkms-791,dkms-788,dkms-791,22.375443,2928.925220
dkms-788->dkms-794,dkms-788,dkms-794,22.375443,2928.925220
dkms-788->dkms-797,dkms-788,dkms-797,25.690324,2550.999386
dkms-788->dkms-800,dkms-788,dkms-800,351.178043,186.617590
dkms-788->dkms-803,dkms-788,dkms-803,34.288295,1911.322802
dkms-788->dkms-806,dkms-788,dkms-806,34.288295,1911.322802
dkms-788->dkms-809,dkms-788,dkms-809,22.375443,2928.925220
dkms-788->dkms-812,dkms-788,dkms-812,34.288295,1911.322802
dkms-788->dkms-815,dkms-788,dkms-815,137.766827,475.702325
dkms-788->dkms-818,dkms-788,dkms-818,25.690324,2550.999386
dkms-788->dkms-821,dkms-788,dkms-821,34.288295,1911.322802
dkms-791->dkms-764,dkms-791,dkms-764,94.080459,696.595240
dkms-791->dkms-767,dkms-791,dkms-767,22.375443,2928.925220
dkms-791->dkms-770,dkms-791,dkms-770,65.344763,1002.926590
dkms-791->dkms-773,dkms-791,dkms-773,65.344763,1002.926590
dkms-791->dkms-776,dkms-791,dkms-776,22.375443,2928.925220
dkms-791->dkms-779,dkms-791,dkms-779,129.471248,506.181883
dkms-791->dkms-782,dkms-791,dkms-782,22.375443,2928.925220
dkms-791->dkms-785,dkms-791,dkms-785,22.375443,2928.925220
dkms-791->dkms-788,dkms-791,dkms-788,22.375443,2928.925220
dkms-791->dkms-794,dkms-791,dkms-794,129.471248,506.181883
dkms-791->dkms-797,dkms-791,dkms-797,22.375443,2928.925220
dkms-791->dkms-800,dkms-791,dkms-800,22.375443,2928.925220
dkms-791->dkms-803,dkms-791,dkms-803,61.695253,1062.253522
dkms-791->dkms-806,dkms-791,dkms-806,94.080459,696.595240
dkms-791->dkms-809,dkms-791,dkms-809,63.556702,1031.142233
dkms-791->dkms-812,dkms-791,dkms-812,22.375443,2928.925220
dkms-791->dkms-815,dkms-791,dkms-815,22.375443,2928.925220
dkms-791->dkms-818,dkms-791,dkms-818,22.375443,2928.925220
dkms-791->dkms-821,dkms-791,dkms-821,22.375443,2928.925220
dkms-794->dkms-764,dkms-794,dkms-764,94.080459,696.595240
dkms-794->dkms-767,dkms-794,dkms-767,22.375443,2928.925220
dkms-794->dkms-770,dkms-794,dkms-770,65.344763,1002.926590
dkms-794->dkms-773,dkms-794,dkms-773,65.165437,1005.686490
dkms-794->dkms-776,dkms-794,dkms-776,22.375443,2928.925220
dkms-794->dkms-779,dkms-794,dkms-779,379.700409,172.599235
dkms-794->dkms-782,dkms-794,dkms-782,22.375443,2928.925220
dkms-794->dkms-785,dkms-794,dkms-785,71.028412,922.673031
dkms-794->dkms-788,dkms-794,dkms-788,22.375443,2928.925220
dkms-794->dkms-791,dkms-794,dkms-791,129.471248,506.181883
dkms-794->dkms-797,dkms-794,dkms-797,22.375443,2928.925220
dkms-794->dkms-800,dkms-794,dkms-800,22.375443,2928.925220
dkms-794->dkms-803,dkms-794,dkms-803,61.695253,1062.253522
dkms-794->dkms-806,dkms-794,dkms-806,94.080459,696.595240
dkms-794->dkms-809,dkms-794,dkms-809,63.556702,1031.142233
dkms-794->dkms-812,dkms-794,dkms-812,22.375443,2928.925220
dkms-794->dkms-815,dkms-794,dkms-815,71.028412,922.673031
dkms-794->dkms-818,dkms-794,dkms-818,22.375443,2928.925220
dkms-794->dkms-821,dkms-794,dkms-821,22.375443,2928.925220
dkms-797->dkms-764,dkms-797,dkms-764,28.280074,2317.391383
dkms-797->dkms-767,dkms-797,dkms-767,341.847049,191.711469
dkms-797->dkms-770,dkms-797,dkms-770,28.280074,2317.391383
dkms-797->dkms-773,dkms-797,dkms-773,28.280074,2317.391383
dkms-797->dkms-776,dkms-797,dkms-776,25.690324,2550.999386
dkms-797->dkms-779,dkms-797,dkms-779,28.280074,2317.391383
dkms-797->dkms-782,dkms-797,dkms-782,25.690324,2550.999386
dkms-797->dkms-785,dkms-797,dkms-785,25.690324,2550.999386
dkms-797->dkms-788,dkms-797,dkms-788,25.690324,2550.999386
dkms-797->dkms-791,dkms-797,dkms-791,22.375443,2928.925220
dkms-797->dkms-794,dkms-797,dkms-794,28.280074,2317.391383
dkms-797->dkms-800,dkms-797,dkms-800,25.690324,2550.999386
dkms-797->dkms-803,dkms-797,dkms-803,28.280074,2317.391383
dkms-797->dkms-806,dkms-797,dkms-806,28.280074,2317.391383
dkms-797->dkms-809,dkms-797,dkms-809,28.280074,2317.391383
dkms-797->dkms-812,dkms-797,dkms-812,25.690324,2550.999386
dkms-797->dkms-815,dkms-797,dkms-815,25.690324,2550.999386
dkms-797->dkms-818,dkms-797,dkms-818,341.847049,191.711469
dkms-797->dkms-821,dkms-797,dkms-821,28.280074,2317.391383
dkms-800->dkms-764,dkms-800,dkms-764,61.695253,1062.253522
dkms-800->dkms-767,dkms-800,dkms-767,25.690324,2550.999386
dkms-800->dkms-770,dkms-800,dkms-770,22.375443,2928.925220
dkms-800->dkms-773,dkms-800,dkms-773,65.165437,1005.686490
dkms-800->dkms-776,dkms-800,dkms-776,34.288295,1911.322802
dkms-800->dkms-779,dkms-800,dkms-779,71.028412,922.673031
dkms-800->dkms-782,dkms-800,dkms-782,34.288295,1911.322802
dkms-800->dkms-785,dkms-800,dkms-785,137.766827,475.702325
dkms-800->dkms-788,dkms-800,dkms-788,351.178043,186.617590
dkms-800->dkms-791,dkms-800,dkms-791,22.375443,2928.925220
dkms-800->dkms-794,dkms-800,dkms-794,71.028412,922.673031
dkms-800->dkms-797,dkms-800,dkms-797,25.690324,2550.999386
dkms-800->dkms-803,dkms-800,dkms-803,90.103582,727.340677
dkms-800->dkms-806,dkms-800,dkms-806,34.288295,1911.322802
dkms-800->dkms-809,dkms-800,dkms-809,22.375443,2928.925220
dkms-800->dkms-812,dkms-800,dkms-812,90.103582,727.340677
dkms-800->dkms-815,dkms-800,dkms-815,137.766827,475.702325
dkms-800->dkms-818,dkms-800,dkms-818,25.690324,2550.999386
dkms-800->dkms-821,dkms-800,dkms-821,34.288295,1911.322802
dkms-803->dkms-764,dkms-803,dkms-764,61.695253,1062.253522
dkms-803->dkms-767,dkms-803,dkms-767,28.280074,2317.391383
dkms-803->dkms-770,dkms-803,dkms-770,51.410245,1274.765381
dkms-803->dkms-773,dkms-803,dkms-773,51.410245,1274.765381
dkms-803->dkms-776,dkms-803,dkms-776,58.749350,1115.518716
dkms-803->dkms-779,dkms-803,dkms-779,51.410245,1274.765381
dkms-803->dkms-782,dkms-803,dkms-782,58.749350,1115.518716
dkms-803->dkms-785,dkms-803,dkms-785,58.749350,1115.518716
dkms-803->dkms-788,dkms-803,dkms-788,34.288295,1911.322802
dkms-803->dkms-791,dkms-803,dkms-791,61.695253,1062.253522
dkms-803->dkms-794,dkms-803,dkms-794,61.695253,1062.253522
dkms-803->dkms-797,dkms-803,dkms-797,28.280074,2317.391383
dkms-803->dkms-800,dkms-803,dkms-800,90.103582,727.340677
dkms-803->dkms-806,dkms-803,dkms-806,61.695253,1062.253522
dkms-803->dkms-809,dkms-803,dkms-809,51.410245,1274.765381
dkms-803->dkms-812,dkms-803,dkms-812,292.133708,224.335632
dkms-803->dkms-815,dkms-803,dkms-815,90.103582,727.340677
dkms-803->dkms-818,dkms-803,dkms-818,28.280074,2317.391383
dkms-803->dkms-821,dkms-803,dkms-821,689.060062,95.109271
dkms-806->dkms-764,dkms-806,dkms-764,119.503414,548.402741
dkms-806->dkms-767,dkms-806,dkms-767,28.280074,2317.391383
dkms-806->dkms-770,dkms-806,dkms-770,51.410245,1274.765381
dkms-806->dkms-773,dkms-806,dkms-773,51.410245,1274.765381
dkms-806->dkms-776,dkms-806,dkms-776,58.749350,1115.518716
dkms-806->dkms-779,dkms-806,dkms-779,51.410245,1274.765381
dkms-806->dkms-782,dkms-806,dkms-782,58.749350,1115.518716
dkms-806->dkms-785,dkms-806,dkms-785,58.749350,1115.518716
dkms-806->dkms-788,dkms-806,dkms-788,34.288295,1911.322802
dkms-806->dkms-791,dkms-806,dkms-791,94.080459,696.595240
dkms-806->dkms-794,dkms-806,dkms-794,94.080459,696.595240
dkms-806->dkms-797,dkms-806,dkms-797,28.280074,2317.391383
dkms-806->dkms-800,dkms-806,dkms-800,34.288295,1911.322802
dkms-806->dkms-803,dkms-806,dkms-803,61.695253,1062.253522
dkms-806->dkms-809,dkms-806,dkms-809,51.410245,1274.765381
dkms-806->dkms-812,dkms-806,dkms-812,61.695253,1062.253522
dkms-806->dkms-815,dkms-806,dkms-815,61.695253,1062.253522
dkms-806->dkms-818,dkms-806,dkms-818,28.280074,2317.391383
dkms-806->dkms-821,dkms-806,dkms-821,451.043751,145.298543
dkms-809->dkms-764,dkms-809,dkms-764,63.556702,1031.142233
dkms-809->dkms-767,dkms-809,dkms-767,28.280074,2317.391383
dkms-809->dkms-770,dkms-809,dkms-770,63.556702,1031.142233
dkms-809->dkms-773,dkms-809,dkms-773,63.556702,1031.142233
dkms-809->dkms-776,dkms-809,dkms-776,22.375443,2928.925220
dkms-809->dkms-779,dkms-809,dkms-779,63.556702,1031.142233
dkms-809->dkms-782,dkms-809,dkms-782,22.375443,2928.925220
dkms-809->dkms-785,dkms-809,dkms-785,22.375443,2928.925220
dkms-809->dkms-788,dkms-809,dkms-788,22.375443,2928.925220
dkms-809->dkms-791,dkms-809,dkms-791,63.556702,1031.142233
dkms-809->dkms-794,dkms-809,dkms-794,63.556702,1031.142233
dkms-809->dkms-797,dkms-809,dkms-797,28.280074,2317.391383
dkms-809->dkms-800,dkms-809,dkms-800,22.375443,2928.925220
dkms-809->dkms-803,dkms-809,dkms-803,61.695253,1062.253522
dkms-809->dkms-806,dkms-809,dkms-806,63.556702,1031.142233
dkms-809->dkms-812,dkms-809,dkms-812,22.375443,2928.925220
dkms-809->dkms-815,dkms-809,dkms-815,22.375443,2928.925220
dkms-809->dkms-818,dkms-809,dkms-818,28.280074,2317.391383
dkms-809->dkms-821,dkms-809,dkms-821,63.556702,1031.142233
dkms-812->dkms-764,dkms-812,dkms-764,61.695253,1062.253522
dkms-812->dkms-767,dkms-812,dkms-767,25.690324,2550.999386
dkms-812->dkms-770,dkms-812,dkms-770,22.375443,2928.925220
dkms-812->dkms-773,dkms-812,dkms-773,25.690324,2550.999386
dkms-812->dkms-776,dkms-812,dkms-776,38.708136,1693.080770
dkms-812->dkms-779,dkms-812,dkms-779,38.708136,1693.080770
dkms-812->dkms-782,dkms-812,dkms-782,38.708136,1693.080770
dkms-812->dkms-785,dkms-812,dkms-785,38.708136,1693.080770
dkms-812->dkms-788,dkms-812,dkms-788,34.288295,1911.322802
dkms-812->dkms-791,dkms-812,dkms-791,22.375443,2928.925220
dkms-812->dkms-794,dkms-812,dkms-794,22.375443,2928.925220
dkms-812->dkms-797,dkms-812,dkms-797,25.690324,2550.999386
dkms-812->dkms-800,dkms-812,dkms-800,90.103582,727.340677
dkms-812->dkms-803,dkms-812,dkms-803,292.133708,224.335632
dkms-812->dkms-806,dkms-812,dkms-806,38.708136,1693.080770
dkms-812->dkms-809,dkms-812,dkms-809,22.375443,2928.925220
dkms-812->dkms-815,dkms-812,dkms-815,90.103582,727.340677
dkms-812->dkms-818,dkms-812,dkms-818,25.690324,2550.999386
dkms-812->dkms-821,dkms-812,dkms-821,38.708136,1693.080770
dkms-815->dkms-764,dkms-815,dkms-764,61.695253,1062.253522
dkms-815->dkms-767,dkms-815,dkms-767,25.690324,2550.999386
dkms-815->dkms-770,dkms-815,dkms-770,22.375443,2928.925220
dkms-815->dkms-773,dkms-815,dkms-773,65.165437,1005.686490
dkms-815->dkms-776,dkms-815,dkms-776,38.708136,1693.080770
dkms-815->dkms-779,dkms-815,dkms-779,71.028412,922.673031
dkms-815->dkms-782,dkms-815,dkms-782,38.708136,1693.080770
dkms-815->dkms-785,dkms-815,dkms-785,310.213810,211.260743
dkms-815->dkms-788,dkms-815,dkms-788,137.766827,475.702325
dkms-815->dkms-791,dkms-815,dkms-791,22.375443,2928.925220
dkms-815->dkms-794,dkms-815,dkms-794,71.028412,922.673031
dkms-815->dkms-797,dkms-815,dkms-797,25.690324,2550.999386
dkms-815->dkms-800,dkms-815,dkms-800,137.766827,475.702325
dkms-815->dkms-803,dkms-815,dkms-803,90.103582,727.340677
dkms-815->dkms-806,dkms-815,dkms-806,38.708136,1693.080770
dkms-815->dkms-809,dkms-815,dkms-809,22.375443,2928.925220
dkms-815->dkms-812,dkms-815,dkms-812,90.103582,727.340677
dkms-815->dkms-818,dkms-815,dkms-818,25.690324,2550.999386
dkms-815->dkms-821,dkms-815,dkms-821,38.708136,1693.080770
dkms-818->dkms-764,dkms-818,dkms-764,28.280074,2317.391383
dkms-818->dkms-767,dkms-818,dkms-767,794.328235,82.504936
dkms-818->dkms-770,dkms-818,dkms-770,28.280074,2317.391383
dkms-818->dkms-773,dkms-818,dkms-773,28.280074,2317.391383
dkms-818->dkms-776,dkms-818,dkms-776,25.690324,2550.999386
dkms-818->dkms-779,dkms-818,dkms-779,28.280074,2317.391383
dkms-818->dkms-782,dkms-818,dkms-782,25.690324,2550.999386
dkms-818->dkms-785,dkms-818,dkms-785,25.690324,2550.999386
dkms-818->dkms-788,dkms-818,dkms-788,25.690324,2550.999386
dkms-818->dkms-791,dkms-818,dkms-791,22.375443,2928.925220
dkms-818->dkms-794,dkms-818,dkms-794,28.280074,2317.391383
dkms-818->dkms-797,dkms-818,dkms-797,341.847049,191.711469
dkms-818->dkms-800,dkms-818,dkms-800,25.690324,2550.999386
dkms-818->dkms-803,dkms-818,dkms-803,28.280074,2317.391383
dkms-818->dkms-806,dkms-818,dkms-806,28.280074,2317.391383
dkms-818->dkms-809,dkms-818,dkms-809,28.280074,2317.391383
dkms-818->dkms-812,dkms-818,dkms-812,25.690324,2550.999386
dkms-818->dkms-815,dkms-818,dkms-815,25.690324,2550.999386
dkms-818->dkms-821,dkms-818,dkms-821,28.280074,2317.391383
dkms-821->dkms-764,dkms-821,dkms-764,119.503414,548.402741
dkms-821->dkms-767,dkms-821,dkms-767,25.690324,2550.999386
dkms-821->dkms-770,dkms-821,dkms-770,90.954565,720.535574
dkms-821->dkms-773,dkms-821,dkms-773,506.526296,129.383214
dkms-821->dkms-776,dkms-821,dkms-776,58.749350,1115.518716
dkms-821->dkms-779,dkms-821,dkms-779,65.165437,1005.686490
dkms-821->dkms-782,dkms-821,dkms-782,58.749350,1115.518716
dkms-821->dkms-785,dkms-821,dkms-785,58.749350,1115.518716
dkms-821->dkms-788,dkms-821,dkms-788,34.288295,1911.322802
dkms-821->dkms-791,dkms-821,dkms-791,22.375443,2928.925220
dkms-821->dkms-794,dkms-821,dkms-794,22.375443,2928.925220
dkms-821->dkms-797,dkms-821,dkms-797,25.690324,2550.999386
dkms-821->dkms-800,dkms-821,dkms-800,34.288295,1911.322802
dkms-821->dkms-803,dkms-821,dkms-803,689.060062,95.109271
dkms-821->dkms-806,dkms-821,dkms-806,451.043751,145.298543
dkms-821->dkms-809,dkms-821,dkms-809,63.556702,1031.142233
dkms-821->dkms-812,dkms-821,dkms-812,38.708136,1693.080770
dkms-821->dkms-815,dkms-821,dkms-815,38.708136,1693.080770
dkms-821->dkms-818,dkms-821,dkms-818,25.690324,2550.999386
