architecture,test_id,sae_id,slave_sae_id,request_index,emitted_at_epoch,responded_at_epoch,elapsed_seconds,n_keys_requested,n_keys_received,status_code,success,error
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00000,lt-5-4b4dc0-20260519T071347Z-00001,62,1779174875.527685,1779174875.536255,0.008569,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00006,lt-5-4b4dc0-20260519T071347Z-00003,63,1779174875.589757,1779174875.648053,0.058296,3,3,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00009,lt-5-4b4dc0-20260519T071347Z-00008,64,1779174875.629889,1779174875.767971,0.138082,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00004,lt-5-4b4dc0-20260519T071347Z-00003,65,1779174875.954700,1779174875.963902,0.009202,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00001,lt-5-4b4dc0-20260519T071347Z-00009,66,1779174876.211872,1779174876.278165,0.066293,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00003,lt-5-4b4dc0-20260519T071347Z-00004,67,1779174876.268428,1779174876.328343,0.059916,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00006,lt-5-4b4dc0-20260519T071347Z-00001,68,1779174876.340737,1779174876.398252,0.057515,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00009,lt-5-4b4dc0-20260519T071347Z-00008,69,1779174876.993230,1779174877.001681,0.008451,1,1,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00008,lt-5-4b4dc0-20260519T071347Z-00004,70,1779174877.026888,1779174877.098477,0.071589,3,3,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00007,lt-5-4b4dc0-20260519T071347Z-00000,71,1779174877.123445,1779174877.188263,0.064818,6,6,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00003,lt-5-4b4dc0-20260519T071347Z-00002,72,1779174877.302609,1779174877.310763,0.008154,1,1,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00001,lt-5-4b4dc0-20260519T071347Z-00003,73,1779174877.439922,1779174877.449069,0.009147,6,6,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00003,lt-5-4b4dc0-20260519T071347Z-00004,74,1779174877.515032,1779174877.530661,0.015629,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00001,lt-5-4b4dc0-20260519T071347Z-00008,75,1779174877.522422,1779174877.578046,0.055623,3,3,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00006,lt-5-4b4dc0-20260519T071347Z-00000,76,1779174877.737737,1779174877.798171,0.060434,6,6,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00003,lt-5-4b4dc0-20260519T071347Z-00000,77,1779174878.014286,1779174878.022372,0.008086,3,3,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00007,lt-5-4b4dc0-20260519T071347Z-00003,78,1779174877.976621,1779174878.038146,0.061525,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00002,lt-5-4b4dc0-20260519T071347Z-00003,79,1779174879.122212,1779174879.129844,0.007632,6,6,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00008,lt-5-4b4dc0-20260519T071347Z-00005,80,1779174879.316133,1779174879.324449,0.008316,3,3,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00002,lt-5-4b4dc0-20260519T071347Z-00009,81,1779174879.635045,1779174879.642840,0.007795,3,3,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00009,lt-5-4b4dc0-20260519T071347Z-00005,82,1779174879.614967,1779174879.667920,0.052954,3,3,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00003,lt-5-4b4dc0-20260519T071347Z-00001,83,1779174879.743996,1779174879.752379,0.008383,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00008,lt-5-4b4dc0-20260519T071347Z-00003,84,1779174879.707202,1779174879.767939,0.060737,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00007,lt-5-4b4dc0-20260519T071347Z-00008,85,1779174879.718740,1779174879.777757,0.059018,2,2,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00006,lt-5-4b4dc0-20260519T071347Z-00007,86,1779174879.798215,1779174879.807694,0.009479,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00004,lt-5-4b4dc0-20260519T071347Z-00009,87,1779174880.027577,1779174880.095213,0.067636,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00008,lt-5-4b4dc0-20260519T071347Z-00001,88,1779174880.378969,1779174880.448045,0.069076,2,2,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00007,lt-5-4b4dc0-20260519T071347Z-00004,89,1779174880.596935,1779174880.609909,0.012975,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00001,lt-5-4b4dc0-20260519T071347Z-00007,90,1779174880.873914,1779174880.928036,0.054122,3,3,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00004,lt-5-4b4dc0-20260519T071347Z-00000,91,1779174881.012261,1779174881.020118,0.007857,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00007,lt-5-4b4dc0-20260519T071347Z-00006,92,1779174881.052323,1779174881.108166,0.055842,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00009,lt-5-4b4dc0-20260519T071347Z-00000,93,1779174881.060597,1779174881.127931,0.067334,3,3,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00003,lt-5-4b4dc0-20260519T071347Z-00000,94,1779174881.404933,1779174881.414981,0.010048,3,3,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00009,lt-5-4b4dc0-20260519T071347Z-00002,95,1779174881.460144,1779174881.528008,0.067865,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00000,lt-5-4b4dc0-20260519T071347Z-00008,96,1779174881.482528,1779174881.545094,0.062565,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00008,lt-5-4b4dc0-20260519T071347Z-00003,97,1779174881.884830,1779174881.893268,0.008438,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00000,lt-5-4b4dc0-20260519T071347Z-00003,98,1779174881.925976,1779174881.934078,0.008102,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00002,lt-5-4b4dc0-20260519T071347Z-00000,99,1779174881.941480,1779174881.950042,0.008563,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00006,lt-5-4b4dc0-20260519T071347Z-00007,100,1779174882.037676,1779174882.046812,0.009136,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00000,lt-5-4b4dc0-20260519T071347Z-00008,101,1779174882.086010,1779174882.093906,0.007896,2,2,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00005,lt-5-4b4dc0-20260519T071347Z-00009,102,1779174882.074831,1779174882.128026,0.053195,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00008,lt-5-4b4dc0-20260519T071347Z-00005,103,1779174882.712883,1779174882.722803,0.009920,3,3,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00001,lt-5-4b4dc0-20260519T071347Z-00005,104,1779174882.877821,1779174882.885930,0.008108,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00008,lt-5-4b4dc0-20260519T071347Z-00005,105,1779174883.043325,1779174883.051691,0.008366,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00003,lt-5-4b4dc0-20260519T071347Z-00002,106,1779174883.148924,1779174883.157221,0.008297,3,3,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00006,lt-5-4b4dc0-20260519T071347Z-00005,107,1779174883.505190,1779174883.513778,0.008589,1,1,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00003,lt-5-4b4dc0-20260519T071347Z-00000,108,1779174883.613457,1779174883.622391,0.008934,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00003,lt-5-4b4dc0-20260519T071347Z-00000,109,1779174883.673710,1779174883.681835,0.008125,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00001,lt-5-4b4dc0-20260519T071347Z-00003,110,1779174883.803504,1779174883.811588,0.008084,2,2,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00000,lt-5-4b4dc0-20260519T071347Z-00008,111,1779174884.103254,1779174884.111643,0.008389,2,2,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00009,lt-5-4b4dc0-20260519T071347Z-00001,112,1779174884.376557,1779174884.392629,0.016073,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00000,lt-5-4b4dc0-20260519T071347Z-00005,113,1779174884.382305,1779174884.445091,0.062787,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00007,lt-5-4b4dc0-20260519T071347Z-00005,114,1779174884.868857,1779174884.876707,0.007850,6,6,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00008,lt-5-4b4dc0-20260519T071347Z-00003,115,1779174884.925481,1779174884.933814,0.008333,1,1,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00004,lt-5-4b4dc0-20260519T071347Z-00002,116,1779174885.161049,1779174885.169396,0.008347,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00005,lt-5-4b4dc0-20260519T071347Z-00001,117,1779174885.227720,1779174885.236095,0.008374,3,3,200,true,
