commodity_id,src,peer,theory_rate_kps,theory_t_saturate_seconds
dkms-1136->dkms-1133,dkms-1136,dkms-1133,41.363124,1584.406451
dkms-1136->dkms-1139,dkms-1136,dkms-1139,41.363124,1584.406451
dkms-1139->dkms-1082,dkms-1139,dkms-1082,41.363124,1584.406451
dkms-1139->dkms-1085,dkms-1139,dkms-1085,114.976841,569.993048
dkms-1139->dkms-1088,dkms-1139,dkms-1088,21.762417,3011.430156
dkms-1139->dkms-1091,dkms-1139,dkms-1091,99.380112,659.447836
dkms-1139->dkms-1094,dkms-1139,dkms-1094,141.150151,464.299893
dkms-1139->dkms-1097,dkms-1139,dkms-1097,141.150151,464.299893
dkms-1139->dkms-1100,dkms-1139,dkms-1100,68.746905,953.293822
dkms-1139->dkms-1103,dkms-1139,dkms-1103,41.363124,1584.406451
dkms-1139->dkms-1106,dkms-1139,dkms-1106,50.641156,1294.125265
dkms-1139->dkms-1109,dkms-1139,dkms-1109,21.762417,3011.430156
dkms-1139->dkms-1112,dkms-1139,dkms-1112,91.929023,712.897819
dkms-1139->dkms-1115,dkms-1139,dkms-1115,103.626228,632.426762
dkms-1139->dkms-1118,dkms-1139,dkms-1118,103.626228,632.426762
dkms-1139->dkms-1121,dkms-1139,dkms-1121,103.626228,632.426762
dkms-1139->dkms-1124,dkms-1139,dkms-1124,53.849329,1217.025369
dkms-1139->dkms-1127,dkms-1139,dkms-1127,50.641156,1294.125265
dkms-1139->dkms-1130,dkms-1139,dkms-1130,68.746905,953.293822
dkms-1139->dkms-1133,dkms-1139,dkms-1133,533.732319,122.788142
dkms-1139->dkms-1136,dkms-1139,dkms-1136,41.363124,1584.406451
