src,peer,commodity_id,samples,max_enc,enc_at_sat,t_first_emit,t_saturated,t_observed_seconds,t_theoretical_seconds,ratio,saturated,theory_rate_keys_per_s,last_sdn_rate_keys_per_s,last_observed_keys_per_s
dkms-1109,dkms-1091,dkms-1109->dkms-1091,121,14423,,2026-05-19T07:03:36.107805,,,3011.430156238003,,False,21.762417389706343,25.3,20.0
dkms-1109,dkms-1094,dkms-1109->dkms-1094,121,17825,,2026-05-19T07:03:36.107810,,,2151.0215401700016,,False,30.467384345588883,33.7,33.4
dkms-1109,dkms-1097,dkms-1109->dkms-1097,121,17807,,2026-05-19T07:03:36.107816,,,2151.0215401700016,,False,30.467384345588883,33.7,34.0
dkms-1109,dkms-1100,dkms-1109->dkms-1100,121,15063,,2026-05-19T07:03:36.107821,,,3011.430156238003,,False,21.762417389706343,25.1,20.2
dkms-1109,dkms-1103,dkms-1109->dkms-1103,121,17970,,2026-05-19T07:03:36.107826,,,2151.0215401700016,,False,30.467384345588883,33.7,34.2
dkms-1109,dkms-1106,dkms-1109->dkms-1106,121,17880,,2026-05-19T07:03:36.107831,,,2151.0215401700016,,False,30.467384345588883,33.7,33.4
dkms-1109,dkms-1112,dkms-1109->dkms-1112,121,15463,,2026-05-19T07:03:36.107837,,,3011.430156238003,,False,21.762417389706343,25.1,25.4
dkms-1109,dkms-1115,dkms-1109->dkms-1115,121,14159,,2026-05-19T07:03:36.107842,,,3011.430156238003,,False,21.762417389706343,25.5,25.6
dkms-1109,dkms-1118,dkms-1109->dkms-1118,121,14435,,2026-05-19T07:03:36.107847,,,3011.430156238003,,False,21.762417389706343,25.3,20.0
dkms-1109,dkms-1121,dkms-1109->dkms-1121,121,16907,,2026-05-19T07:03:36.107852,,,3011.430156238003,,False,21.762417389706343,29.4,29.8
dkms-1109,dkms-1124,dkms-1109->dkms-1124,121,15377,,2026-05-19T07:03:36.107858,,,3011.430156238003,,False,21.762417389706343,25.1,25.4
dkms-1109,dkms-1127,dkms-1109->dkms-1127,121,17854,,2026-05-19T07:03:36.107863,,,2151.0215401700016,,False,30.467384345588883,33.7,33.4
dkms-1109,dkms-1130,dkms-1109->dkms-1130,121,16515,,2026-05-19T07:03:36.107870,,,3011.430156238003,,False,21.762417389706343,29.4,23.6
dkms-1109,dkms-1133,dkms-1109->dkms-1133,121,16527,,2026-05-19T07:03:36.107875,,,3011.430156238003,,False,21.762417389706343,29.4,23.6
dkms-1109,dkms-1136,dkms-1109->dkms-1136,121,16407,,2026-05-19T07:03:36.107881,,,2151.0215401700016,,False,30.467384345588883,29.4,29.8
dkms-1109,dkms-1139,dkms-1109->dkms-1139,121,16905,,2026-05-19T07:03:36.107886,,,3011.430156238003,,False,21.762417389706343,29.4,29.8
